id,subject_id,task,trial_session,trial,label
4063,S21,SSVEP,7,3,Backward
4064,S21,SSVEP,7,4,Backward
4065,S21,SSVEP,7,5,Right
4066,S21,SSVEP,7,6,Left
4067,S21,SSVEP,7,7,Backward
4068,S21,SSVEP,7,8,Forward
4069,S21,SSVEP,7,9,Forward
4070,S21,SSVEP,7,10,Forward
4071,S21,SSVEP,8,1,Left
4072,S21,SSVEP,8,2,Backward
4073,S21,SSVEP,8,3,Left
4074,S21,SSVEP,8,4,Left
4075,S21,SSVEP,8,5,Right
4076,S21,SSVEP,8,6,Forward
4077,S21,SSVEP,8,7,Left
4078,S21,SSVEP,8,8,Right
4079,S21,SSVEP,8,9,Forward
4080,S21,SSVEP,8,10,Right
4081,S22,SSVEP,1,1,Forward
4082,S22,SSVEP,1,2,Left
4083,S22,SSVEP,1,3,Backward
4084,S22,SSVEP,1,4,Right
4085,S22,SSVEP,1,5,Backward
4086,S22,SSVEP,1,6,Left
4087,S22,SSVEP,1,7,Right
4088,S22,SSVEP,1,8,Backward
4089,S22,SSVEP,1,9,Right
4090,S22,SSVEP,1,10,Left
4091,S22,SSVEP,2,1,Backward
4092,S22,SSVEP,2,2,Backward
4093,S22,SSVEP,2,3,Right
4094,S22,SSVEP,2,4,Backward
4095,S22,SSVEP,2,5,Backward
4096,S22,SSVEP,2,6,Right
4097,S22,SSVEP,2,7,Backward
4098,S22,SSVEP,2,8,Forward
4099,S22,SSVEP,2,9,Right
4100,S22,SSVEP,2,10,Forward
4101,S22,SSVEP,3,1,Left
4102,S22,SSVEP,3,2,Forward
4103,S22,SSVEP,3,3,Backward
4104,S22,SSVEP,3,4,Forward
4105,S22,SSVEP,3,5,Right
4106,S22,SSVEP,3,6,Backward
4107,S22,SSVEP,3,7,Forward
4108,S22,SSVEP,3,8,Backward
4109,S22,SSVEP,3,9,Backward
4110,S22,SSVEP,3,10,Forward
4111,S22,SSVEP,4,1,Right
4112,S22,SSVEP,4,2,Backward
4113,S22,SSVEP,4,3,Right
4114,S22,SSVEP,4,4,Right
4115,S22,SSVEP,4,5,Forward
4116,S22,SSVEP,4,6,Left
4117,S22,SSVEP,4,7,Backward
4118,S22,SSVEP,4,8,Left
4119,S22,SSVEP,4,9,Left
4120,S22,SSVEP,4,10,Right
4121,S22,SSVEP,5,1,Backward
4122,S22,SSVEP,5,2,Backward
4123,S22,SSVEP,5,3,Backward
4124,S22,SSVEP,5,4,Forward
4125,S22,SSVEP,5,5,Backward
4126,S22,SSVEP,5,6,Left
4127,S22,SSVEP,5,7,Forward
4128,S22,SSVEP,5,8,Backward
4129,S22,SSVEP,5,9,Right
4130,S22,SSVEP,5,10,Left
4131,S22,SSVEP,6,1,Left
4132,S22,SSVEP,6,2,Forward
4133,S22,SSVEP,6,3,Backward
4134,S22,SSVEP,6,4,Left
4135,S22,SSVEP,6,5,Right
4136,S22,SSVEP,6,6,Left
4137,S22,SSVEP,6,7,Backward
4138,S22,SSVEP,6,8,Right
4139,S22,SSVEP,6,9,Backward
4140,S22,SSVEP,6,10,Right
4141,S22,SSVEP,7,1,Backward
4142,S22,SSVEP,7,2,Forward
4143,S22,SSVEP,7,3,Right
4144,S22,SSVEP,7,4,Backward
4145,S22,SSVEP,7,5,Backward
4146,S22,SSVEP,7,6,Backward
4147,S22,SSVEP,7,7,Forward
4148,S22,SSVEP,7,8,Right
4149,S22,SSVEP,7,9,Forward
4150,S22,SSVEP,7,10,Right
4151,S22,SSVEP,8,1,Left
4152,S22,SSVEP,8,2,Right
4153,S22,SSVEP,8,3,Forward
4154,S22,SSVEP,8,4,Left
4155,S22,SSVEP,8,5,Forward
4156,S22,SSVEP,8,6,Backward
4157,S22,SSVEP,8,7,Backward
4158,S22,SSVEP,8,8,Forward
4159,S22,SSVEP,8,9,Backward
4160,S22,SSVEP,8,10,Backward
4161,S23,SSVEP,1,1,Forward
4162,S23,SSVEP,1,2,Left
4163,S23,SSVEP,1,3,Right
4164,S23,SSVEP,1,4,Right
4165,S23,SSVEP,1,5,Forward
4166,S23,SSVEP,1,6,Backward
4167,S23,SSVEP,1,7,Backward
4168,S23,SSVEP,1,8,Backward
4169,S23,SSVEP,1,9,Left
4170,S23,SSVEP,1,10,Left
4171,S23,SSVEP,2,1,Left
4172,S23,SSVEP,2,2,Left
4173,S23,SSVEP,2,3,Right
4174,S23,SSVEP,2,4,Left
4175,S23,SSVEP,2,5,Backward
4176,S23,SSVEP,2,6,Forward
4177,S23,SSVEP,2,7,Backward
4178,S23,SSVEP,2,8,Backward
4179,S23,SSVEP,2,9,Forward
4180,S23,SSVEP,2,10,Backward
4181,S23,SSVEP,3,1,Backward
4182,S23,SSVEP,3,2,Right
4183,S23,SSVEP,3,3,Backward
4184,S23,SSVEP,3,4,Right
4185,S23,SSVEP,3,5,Forward
4186,S23,SSVEP,3,6,Right
4187,S23,SSVEP,3,7,Backward
4188,S23,SSVEP,3,8,Forward
4189,S23,SSVEP,3,9,Backward
4190,S23,SSVEP,3,10,Right
4191,S23,SSVEP,4,1,Forward
4192,S23,SSVEP,4,2,Right
4193,S23,SSVEP,4,3,Left
4194,S23,SSVEP,4,4,Left
4195,S23,SSVEP,4,5,Backward
4196,S23,SSVEP,4,6,Right
4197,S23,SSVEP,4,7,Right
4198,S23,SSVEP,4,8,Left
4199,S23,SSVEP,4,9,Forward
4200,S23,SSVEP,4,10,Right
4201,S23,SSVEP,5,1,Forward
4202,S23,SSVEP,5,2,Backward
4203,S23,SSVEP,5,3,Right
4204,S23,SSVEP,5,4,Right
4205,S23,SSVEP,5,5,Right
4206,S23,SSVEP,5,6,Left
4207,S23,SSVEP,5,7,Backward
4208,S23,SSVEP,5,8,Left
4209,S23,SSVEP,5,9,Backward
4210,S23,SSVEP,5,10,Backward
4211,S23,SSVEP,6,1,Backward
4212,S23,SSVEP,6,2,Right
4213,S23,SSVEP,6,3,Left
4214,S23,SSVEP,6,4,Left
4215,S23,SSVEP,6,5,Forward
4216,S23,SSVEP,6,6,Right
4217,S23,SSVEP,6,7,Left
4218,S23,SSVEP,6,8,Left
4219,S23,SSVEP,6,9,Right
4220,S23,SSVEP,6,10,Left
4221,S23,SSVEP,7,1,Left
4222,S23,SSVEP,7,2,Left
4223,S23,SSVEP,7,3,Backward
4224,S23,SSVEP,7,4,Forward
4225,S23,SSVEP,7,5,Left
4226,S23,SSVEP,7,6,Right
4227,S23,SSVEP,7,7,Left
4228,S23,SSVEP,7,8,Right
4229,S23,SSVEP,7,9,Forward
4230,S23,SSVEP,7,10,Left
4231,S23,SSVEP,8,1,Right
4232,S23,SSVEP,8,2,Right
4233,S23,SSVEP,8,3,Right
4234,S23,SSVEP,8,4,Left
4235,S23,SSVEP,8,5,Forward
4236,S23,SSVEP,8,6,Forward
4237,S23,SSVEP,8,7,Right
4238,S23,SSVEP,8,8,Backward
4239,S23,SSVEP,8,9,Forward
4240,S23,SSVEP,8,10,Backward
4241,S24,SSVEP,1,1,Right
4242,S24,SSVEP,1,2,Backward
4243,S24,SSVEP,1,3,Right
4244,S24,SSVEP,1,4,Right
4245,S24,SSVEP,1,5,Right
4246,S24,SSVEP,1,6,Forward
4247,S24,SSVEP,1,7,Backward
4248,S24,SSVEP,1,8,Forward
4249,S24,SSVEP,1,9,Left
4250,S24,SSVEP,1,10,Right
4251,S24,SSVEP,2,1,Left
4252,S24,SSVEP,2,2,Right
4253,S24,SSVEP,2,3,Backward
4254,S24,SSVEP,2,4,Left
4255,S24,SSVEP,2,5,Left
4256,S24,SSVEP,2,6,Left
4257,S24,SSVEP,2,7,Backward
4258,S24,SSVEP,2,8,Forward
4259,S24,SSVEP,2,9,Left
4260,S24,SSVEP,2,10,Left
4261,S24,SSVEP,3,1,Backward
4262,S24,SSVEP,3,2,Left
4263,S24,SSVEP,3,3,Forward
4264,S24,SSVEP,3,4,Left
4265,S24,SSVEP,3,5,Right
4266,S24,SSVEP,3,6,Forward
4267,S24,SSVEP,3,7,Left
4268,S24,SSVEP,3,8,Left
4269,S24,SSVEP,3,9,Right
4270,S24,SSVEP,3,10,Backward
4271,S24,SSVEP,4,1,Forward
4272,S24,SSVEP,4,2,Backward
4273,S24,SSVEP,4,3,Right
4274,S24,SSVEP,4,4,Left
4275,S24,SSVEP,4,5,Forward
4276,S24,SSVEP,4,6,Forward
4277,S24,SSVEP,4,7,Backward
4278,S24,SSVEP,4,8,Forward
4279,S24,SSVEP,4,9,Left
4280,S24,SSVEP,4,10,Right
4281,S24,SSVEP,5,1,Forward
4282,S24,SSVEP,5,2,Backward
4283,S24,SSVEP,5,3,Left
4284,S24,SSVEP,5,4,Forward
4285,S24,SSVEP,5,5,Left
4286,S24,SSVEP,5,6,Right
4287,S24,SSVEP,5,7,Right
4288,S24,SSVEP,5,8,Forward
4289,S24,SSVEP,5,9,Forward
4290,S24,SSVEP,5,10,Right
4291,S24,SSVEP,6,1,Forward
4292,S24,SSVEP,6,2,Right
4293,S24,SSVEP,6,3,Backward
4294,S24,SSVEP,6,4,Forward
4295,S24,SSVEP,6,5,Forward
4296,S24,SSVEP,6,6,Left
4297,S24,SSVEP,6,7,Left
4298,S24,SSVEP,6,8,Right
4299,S24,SSVEP,6,9,Backward
4300,S24,SSVEP,6,10,Right
4301,S24,SSVEP,7,1,Right
4302,S24,SSVEP,7,2,Left
4303,S24,SSVEP,7,3,Left
4304,S24,SSVEP,7,4,Left
4305,S24,SSVEP,7,5,Left
4306,S24,SSVEP,7,6,Backward
4307,S24,SSVEP,7,7,Backward
4308,S24,SSVEP,7,8,Forward
4309,S24,SSVEP,7,9,Backward
4310,S24,SSVEP,7,10,Backward
4311,S24,SSVEP,8,1,Backward
4312,S24,SSVEP,8,2,Forward
4313,S24,SSVEP,8,3,Right
4314,S24,SSVEP,8,4,Forward
4315,S24,SSVEP,8,5,Right
4316,S24,SSVEP,8,6,Right
4317,S24,SSVEP,8,7,Left
4318,S24,SSVEP,8,8,Forward
4319,S24,SSVEP,8,9,Backward
4320,S24,SSVEP,8,10,Left
4321,S25,SSVEP,1,1,Backward
4322,S25,SSVEP,1,2,Backward
4323,S25,SSVEP,1,3,Backward
4324,S25,SSVEP,1,4,Backward
4325,S25,SSVEP,1,5,Forward
4326,S25,SSVEP,1,6,Backward
4327,S25,SSVEP,1,7,Forward
4328,S25,SSVEP,1,8,Left
4329,S25,SSVEP,1,9,Left
4330,S25,SSVEP,1,10,Left
4331,S25,SSVEP,2,1,Left
4332,S25,SSVEP,2,2,Right
4333,S25,SSVEP,2,3,Right
4334,S25,SSVEP,2,4,Left
4335,S25,SSVEP,2,5,Backward
4336,S25,SSVEP,2,6,Right
4337,S25,SSVEP,2,7,Right
4338,S25,SSVEP,2,8,Left
4339,S25,SSVEP,2,9,Left
4340,S25,SSVEP,2,10,Right
4341,S25,SSVEP,3,1,Right
4342,S25,SSVEP,3,2,Forward
4343,S25,SSVEP,3,3,Forward
4344,S25,SSVEP,3,4,Forward
4345,S25,SSVEP,3,5,Backward
4346,S25,SSVEP,3,6,Left
4347,S25,SSVEP,3,7,Left
4348,S25,SSVEP,3,8,Forward
4349,S25,SSVEP,3,9,Right
4350,S25,SSVEP,3,10,Forward
4351,S25,SSVEP,4,1,Left
4352,S25,SSVEP,4,2,Right
4353,S25,SSVEP,4,3,Forward
4354,S25,SSVEP,4,4,Right
4355,S25,SSVEP,4,5,Forward
4356,S25,SSVEP,4,6,Left
4357,S25,SSVEP,4,7,Backward
4358,S25,SSVEP,4,8,Forward
4359,S25,SSVEP,4,9,Left
4360,S25,SSVEP,4,10,Left
4361,S25,SSVEP,5,1,Backward
4362,S25,SSVEP,5,2,Backward
4363,S25,SSVEP,5,3,Forward
4364,S25,SSVEP,5,4,Right
4365,S25,SSVEP,5,5,Forward
4366,S25,SSVEP,5,6,Backward
4367,S25,SSVEP,5,7,Backward
4368,S25,SSVEP,5,8,Right
4369,S25,SSVEP,5,9,Left
4370,S25,SSVEP,5,10,Backward
4371,S25,SSVEP,6,1,Right
4372,S25,SSVEP,6,2,Forward
4373,S25,SSVEP,6,3,Forward
4374,S25,SSVEP,6,4,Right
4375,S25,SSVEP,6,5,Backward
4376,S25,SSVEP,6,6,Forward
4377,S25,SSVEP,6,7,Forward
4378,S25,SSVEP,6,8,Left
4379,S25,SSVEP,6,9,Backward
4380,S25,SSVEP,6,10,Right
4381,S25,SSVEP,7,1,Left
4382,S25,SSVEP,7,2,Left
4383,S25,SSVEP,7,3,Backward
4384,S25,SSVEP,7,4,Left
4385,S25,SSVEP,7,5,Left
4386,S25,SSVEP,7,6,Right
4387,S25,SSVEP,7,7,Right
4388,S25,SSVEP,7,8,Backward
4389,S25,SSVEP,7,9,Forward
4390,S25,SSVEP,7,10,Forward
4391,S25,SSVEP,8,1,Backward
4392,S25,SSVEP,8,2,Forward
4393,S25,SSVEP,8,3,Right
4394,S25,SSVEP,8,4,Backward
4395,S25,SSVEP,8,5,Backward
4396,S25,SSVEP,8,6,Forward
4397,S25,SSVEP,8,7,Forward
4398,S25,SSVEP,8,8,Left
4399,S25,SSVEP,8,9,Backward
4400,S25,SSVEP,8,10,Right
4401,S26,SSVEP,1,1,Forward
4402,S26,SSVEP,1,2,Right
4403,S26,SSVEP,1,3,Right
4404,S26,SSVEP,1,4,Forward
4405,S26,SSVEP,1,5,Backward
4406,S26,SSVEP,1,6,Forward
4407,S26,SSVEP,1,7,Right
4408,S26,SSVEP,1,8,Right
4409,S26,SSVEP,1,9,Left
4410,S26,SSVEP,1,10,Right
4411,S26,SSVEP,2,1,Backward
4412,S26,SSVEP,2,2,Backward
4413,S26,SSVEP,2,3,Left
4414,S26,SSVEP,2,4,Left
4415,S26,SSVEP,2,5,Right
4416,S26,SSVEP,2,6,Forward
4417,S26,SSVEP,2,7,Left
4418,S26,SSVEP,2,8,Backward
4419,S26,SSVEP,2,9,Left
4420,S26,SSVEP,2,10,Backward
4421,S26,SSVEP,3,1,Forward
4422,S26,SSVEP,3,2,Right
4423,S26,SSVEP,3,3,Right
4424,S26,SSVEP,3,4,Right
4425,S26,SSVEP,3,5,Forward
4426,S26,SSVEP,3,6,Forward
4427,S26,SSVEP,3,7,Right
4428,S26,SSVEP,3,8,Forward
4429,S26,SSVEP,3,9,Backward
4430,S26,SSVEP,3,10,Left
4431,S26,SSVEP,4,1,Left
4432,S26,SSVEP,4,2,Forward
4433,S26,SSVEP,4,3,Left
4434,S26,SSVEP,4,4,Left
4435,S26,SSVEP,4,5,Forward
4436,S26,SSVEP,4,6,Forward
4437,S26,SSVEP,4,7,Left
4438,S26,SSVEP,4,8,Right
4439,S26,SSVEP,4,9,Forward
4440,S26,SSVEP,4,10,Backward
4441,S26,SSVEP,5,1,Right
4442,S26,SSVEP,5,2,Forward
4443,S26,SSVEP,5,3,Forward
4444,S26,SSVEP,5,4,Backward
4445,S26,SSVEP,5,5,Backward
4446,S26,SSVEP,5,6,Right
4447,S26,SSVEP,5,7,Backward
4448,S26,SSVEP,5,8,Left
4449,S26,SSVEP,5,9,Right
4450,S26,SSVEP,5,10,Right
4451,S26,SSVEP,6,1,Left
4452,S26,SSVEP,6,2,Left
4453,S26,SSVEP,6,3,Left
4454,S26,SSVEP,6,4,Left
4455,S26,SSVEP,6,5,Left
4456,S26,SSVEP,6,6,Right
4457,S26,SSVEP,6,7,Forward
4458,S26,SSVEP,6,8,Backward
4459,S26,SSVEP,6,9,Right
4460,S26,SSVEP,6,10,Right
4461,S26,SSVEP,7,1,Backward
4462,S26,SSVEP,7,2,Right
4463,S26,SSVEP,7,3,Backward
4464,S26,SSVEP,7,4,Forward
4465,S26,SSVEP,7,5,Backward
4466,S26,SSVEP,7,6,Left
4467,S26,SSVEP,7,7,Left
4468,S26,SSVEP,7,8,Forward
4469,S26,SSVEP,7,9,Forward
4470,S26,SSVEP,7,10,Left
4471,S26,SSVEP,8,1,Forward
4472,S26,SSVEP,8,2,Forward
4473,S26,SSVEP,8,3,Left
4474,S26,SSVEP,8,4,Left
4475,S26,SSVEP,8,5,Backward
4476,S26,SSVEP,8,6,Left
4477,S26,SSVEP,8,7,Forward
4478,S26,SSVEP,8,8,Left
4479,S26,SSVEP,8,9,Backward
4480,S26,SSVEP,8,10,Left
4481,S27,SSVEP,1,1,Left
4482,S27,SSVEP,1,2,Right
4483,S27,SSVEP,1,3,Backward
4484,S27,SSVEP,1,4,Right
4485,S27,SSVEP,1,5,Left
4486,S27,SSVEP,1,6,Left
4487,S27,SSVEP,1,7,Left
4488,S27,SSVEP,1,8,Backward
4489,S27,SSVEP,1,9,Backward
4490,S27,SSVEP,1,10,Forward
4491,S27,SSVEP,2,1,Left
4492,S27,SSVEP,2,2,Left
4493,S27,SSVEP,2,3,Backward
4494,S27,SSVEP,2,4,Forward
4495,S27,SSVEP,2,5,Left
4496,S27,SSVEP,2,6,Left
4497,S27,SSVEP,2,7,Forward
4498,S27,SSVEP,2,8,Backward
4499,S27,SSVEP,2,9,Right
4500,S27,SSVEP,2,10,Backward
4501,S27,SSVEP,3,1,Backward
4502,S27,SSVEP,3,2,Forward
4503,S27,SSVEP,3,3,Left
4504,S27,SSVEP,3,4,Left
4505,S27,SSVEP,3,5,Forward
4506,S27,SSVEP,3,6,Backward
4507,S27,SSVEP,3,7,Left
4508,S27,SSVEP,3,8,Right
4509,S27,SSVEP,3,9,Backward
4510,S27,SSVEP,3,10,Right
4511,S27,SSVEP,4,1,Forward
4512,S27,SSVEP,4,2,Right
4513,S27,SSVEP,4,3,Right
4514,S27,SSVEP,4,4,Backward
4515,S27,SSVEP,4,5,Right
4516,S27,SSVEP,4,6,Right
4517,S27,SSVEP,4,7,Forward
4518,S27,SSVEP,4,8,Backward
4519,S27,SSVEP,4,9,Backward
4520,S27,SSVEP,4,10,Right
4521,S27,SSVEP,5,1,Right
4522,S27,SSVEP,5,2,Forward
4523,S27,SSVEP,5,3,Forward
4524,S27,SSVEP,5,4,Right
4525,S27,SSVEP,5,5,Forward
4526,S27,SSVEP,5,6,Backward
4527,S27,SSVEP,5,7,Backward
4528,S27,SSVEP,5,8,Left
4529,S27,SSVEP,5,9,Backward
4530,S27,SSVEP,5,10,Forward
4531,S27,SSVEP,6,1,Right
4532,S27,SSVEP,6,2,Left
4533,S27,SSVEP,6,3,Backward
4534,S27,SSVEP,6,4,Backward
4535,S27,SSVEP,6,5,Left
4536,S27,SSVEP,6,6,Backward
4537,S27,SSVEP,6,7,Backward
4538,S27,SSVEP,6,8,Right
4539,S27,SSVEP,6,9,Backward
4540,S27,SSVEP,6,10,Forward
4541,S27,SSVEP,7,1,Left
4542,S27,SSVEP,7,2,Forward
4543,S27,SSVEP,7,3,Right
4544,S27,SSVEP,7,4,Right
4545,S27,SSVEP,7,5,Backward
4546,S27,SSVEP,7,6,Left
4547,S27,SSVEP,7,7,Forward
4548,S27,SSVEP,7,8,Left
4549,S27,SSVEP,7,9,Forward
4550,S27,SSVEP,7,10,Backward
4551,S27,SSVEP,8,1,Right
4552,S27,SSVEP,8,2,Right
4553,S27,SSVEP,8,3,Backward
4554,S27,SSVEP,8,4,Left
4555,S27,SSVEP,8,5,Forward
4556,S27,SSVEP,8,6,Left
4557,S27,SSVEP,8,7,Forward
4558,S27,SSVEP,8,8,Forward
4559,S27,SSVEP,8,9,Backward
4560,S27,SSVEP,8,10,Right
4561,S28,SSVEP,1,1,Left
4562,S28,SSVEP,1,2,Right
4563,S28,SSVEP,1,3,Right
4564,S28,SSVEP,1,4,Right
4565,S28,SSVEP,1,5,Forward
4566,S28,SSVEP,1,6,Right
4567,S28,SSVEP,1,7,Backward
4568,S28,SSVEP,1,8,Left
4569,S28,SSVEP,1,9,Right
4570,S28,SSVEP,1,10,Backward
4571,S28,SSVEP,2,1,Forward
4572,S28,SSVEP,2,2,Left
4573,S28,SSVEP,2,3,Backward
4574,S28,SSVEP,2,4,Left
4575,S28,SSVEP,2,5,Right
4576,S28,SSVEP,2,6,Forward
4577,S28,SSVEP,2,7,Left
4578,S28,SSVEP,2,8,Forward
4579,S28,SSVEP,2,9,Backward
4580,S28,SSVEP,2,10,Right
4581,S28,SSVEP,3,1,Forward
4582,S28,SSVEP,3,2,Left
4583,S28,SSVEP,3,3,Left
4584,S28,SSVEP,3,4,Left
4585,S28,SSVEP,3,5,Backward
4586,S28,SSVEP,3,6,Backward
4587,S28,SSVEP,3,7,Forward
4588,S28,SSVEP,3,8,Left
4589,S28,SSVEP,3,9,Left
4590,S28,SSVEP,3,10,Forward
4591,S28,SSVEP,4,1,Forward
4592,S28,SSVEP,4,2,Right
4593,S28,SSVEP,4,3,Left
4594,S28,SSVEP,4,4,Backward
4595,S28,SSVEP,4,5,Left
4596,S28,SSVEP,4,6,Backward
4597,S28,SSVEP,4,7,Forward
4598,S28,SSVEP,4,8,Left
4599,S28,SSVEP,4,9,Left
4600,S28,SSVEP,4,10,Left
4601,S28,SSVEP,5,1,Right
4602,S28,SSVEP,5,2,Backward
4603,S28,SSVEP,5,3,Backward
4604,S28,SSVEP,5,4,Left
4605,S28,SSVEP,5,5,Backward
4606,S28,SSVEP,5,6,Right
4607,S28,SSVEP,5,7,Forward
4608,S28,SSVEP,5,8,Forward
4609,S28,SSVEP,5,9,Left
4610,S28,SSVEP,5,10,Forward
4611,S28,SSVEP,6,1,Left
4612,S28,SSVEP,6,2,Right
4613,S28,SSVEP,6,3,Backward
4614,S28,SSVEP,6,4,Left
4615,S28,SSVEP,6,5,Left
4616,S28,SSVEP,6,6,Backward
4617,S28,SSVEP,6,7,Backward
4618,S28,SSVEP,6,8,Forward
4619,S28,SSVEP,6,9,Forward
4620,S28,SSVEP,6,10,Right
4621,S28,SSVEP,7,1,Backward
4622,S28,SSVEP,7,2,Left
4623,S28,SSVEP,7,3,Backward
4624,S28,SSVEP,7,4,Left
4625,S28,SSVEP,7,5,Right
4626,S28,SSVEP,7,6,Right
4627,S28,SSVEP,7,7,Backward
4628,S28,SSVEP,7,8,Forward
4629,S28,SSVEP,7,9,Forward
4630,S28,SSVEP,7,10,Forward
4631,S28,SSVEP,8,1,Left
4632,S28,SSVEP,8,2,Right
4633,S28,SSVEP,8,3,Backward
4634,S28,SSVEP,8,4,Right
4635,S28,SSVEP,8,5,Right
4636,S28,SSVEP,8,6,Right
4637,S28,SSVEP,8,7,Forward
4638,S28,SSVEP,8,8,Right
4639,S28,SSVEP,8,9,Right
4640,S28,SSVEP,8,10,Forward
4641,S29,SSVEP,1,1,Forward
4642,S29,SSVEP,1,2,Forward
4643,S29,SSVEP,1,3,Backward
4644,S29,SSVEP,1,4,Forward
4645,S29,SSVEP,1,5,Forward
4646,S29,SSVEP,1,6,Left
4647,S29,SSVEP,1,7,Forward
4648,S29,SSVEP,1,8,Right
4649,S29,SSVEP,1,9,Backward
4650,S29,SSVEP,1,10,Forward
4651,S29,SSVEP,2,1,Left
4652,S29,SSVEP,2,2,Right
4653,S29,SSVEP,2,3,Backward
4654,S29,SSVEP,2,4,Left
4655,S29,SSVEP,2,5,Forward
4656,S29,SSVEP,2,6,Left
4657,S29,SSVEP,2,7,Backward
4658,S29,SSVEP,2,8,Backward
4659,S29,SSVEP,2,9,Left
4660,S29,SSVEP,2,10,Left
4661,S29,SSVEP,3,1,Left
4662,S29,SSVEP,3,2,Backward
4663,S29,SSVEP,3,3,Right
4664,S29,SSVEP,3,4,Forward
4665,S29,SSVEP,3,5,Right
4666,S29,SSVEP,3,6,Backward
4667,S29,SSVEP,3,7,Right
4668,S29,SSVEP,3,8,Backward
4669,S29,SSVEP,3,9,Backward
4670,S29,SSVEP,3,10,Backward
4671,S29,SSVEP,4,1,Left
4672,S29,SSVEP,4,2,Forward
4673,S29,SSVEP,4,3,Backward
4674,S29,SSVEP,4,4,Backward
4675,S29,SSVEP,4,5,Backward
4676,S29,SSVEP,4,6,Left
4677,S29,SSVEP,4,7,Right
4678,S29,SSVEP,4,8,Backward
4679,S29,SSVEP,4,9,Backward
4680,S29,SSVEP,4,10,Forward
4681,S29,SSVEP,5,1,Backward
4682,S29,SSVEP,5,2,Right
4683,S29,SSVEP,5,3,Forward
4684,S29,SSVEP,5,4,Right
4685,S29,SSVEP,5,5,Right
4686,S29,SSVEP,5,6,Forward
4687,S29,SSVEP,5,7,Forward
4688,S29,SSVEP,5,8,Right
4689,S29,SSVEP,5,9,Right
4690,S29,SSVEP,5,10,Left
4691,S29,SSVEP,6,1,Right
4692,S29,SSVEP,6,2,Backward
4693,S29,SSVEP,6,3,Left
4694,S29,SSVEP,6,4,Left
4695,S29,SSVEP,6,5,Forward
4696,S29,SSVEP,6,6,Right
4697,S29,SSVEP,6,7,Backward
4698,S29,SSVEP,6,8,Backward
4699,S29,SSVEP,6,9,Left
4700,S29,SSVEP,6,10,Forward
4701,S29,SSVEP,7,1,Forward
4702,S29,SSVEP,7,2,Backward
4703,S29,SSVEP,7,3,Backward
4704,S29,SSVEP,7,4,Forward
4705,S29,SSVEP,7,5,Backward
4706,S29,SSVEP,7,6,Forward
4707,S29,SSVEP,7,7,Forward
4708,S29,SSVEP,7,8,Right
4709,S29,SSVEP,7,9,Right
4710,S29,SSVEP,7,10,Left
4711,S29,SSVEP,8,1,Backward
4712,S29,SSVEP,8,2,Left
4713,S29,SSVEP,8,3,Right
4714,S29,SSVEP,8,4,Right
4715,S29,SSVEP,8,5,Backward
4716,S29,SSVEP,8,6,Backward
4717,S29,SSVEP,8,7,Forward
4718,S29,SSVEP,8,8,Backward
4719,S29,SSVEP,8,9,Backward
4720,S29,SSVEP,8,10,Forward
4721,S30,SSVEP,1,1,Forward
4722,S30,SSVEP,1,2,Backward
4723,S30,SSVEP,1,3,Left
4724,S30,SSVEP,1,4,Right
4725,S30,SSVEP,1,5,Forward
4726,S30,SSVEP,1,6,Forward
4727,S30,SSVEP,1,7,Forward
4728,S30,SSVEP,1,8,Left
4729,S30,SSVEP,1,9,Left
4730,S30,SSVEP,1,10,Backward
4731,S30,SSVEP,2,1,Left
4732,S30,SSVEP,2,2,Left
4733,S30,SSVEP,2,3,Forward
4734,S30,SSVEP,2,4,Forward
4735,S30,SSVEP,2,5,Backward
4736,S30,SSVEP,2,6,Backward
4737,S30,SSVEP,2,7,Right
4738,S30,SSVEP,2,8,Right
4739,S30,SSVEP,2,9,Left
4740,S30,SSVEP,2,10,Forward
4741,S30,SSVEP,3,1,Backward
4742,S30,SSVEP,3,2,Backward
4743,S30,SSVEP,3,3,Backward
4744,S30,SSVEP,3,4,Right
4745,S30,SSVEP,3,5,Backward
4746,S30,SSVEP,3,6,Left
4747,S30,SSVEP,3,7,Right
4748,S30,SSVEP,3,8,Right
4749,S30,SSVEP,3,9,Left
4750,S30,SSVEP,3,10,Right
4751,S30,SSVEP,4,1,Backward
4752,S30,SSVEP,4,2,Backward
4753,S30,SSVEP,4,3,Left
4754,S30,SSVEP,4,4,Forward
4755,S30,SSVEP,4,5,Backward
4756,S30,SSVEP,4,6,Right
4757,S30,SSVEP,4,7,Left
4758,S30,SSVEP,4,8,Left
4759,S30,SSVEP,4,9,Backward
4760,S30,SSVEP,4,10,Left
4761,S30,SSVEP,5,1,Right
4762,S30,SSVEP,5,2,Right
4763,S30,SSVEP,5,3,Forward
4764,S30,SSVEP,5,4,Backward
4765,S30,SSVEP,5,5,Forward
4766,S30,SSVEP,5,6,Backward
4767,S30,SSVEP,5,7,Backward
4768,S30,SSVEP,5,8,Right
4769,S30,SSVEP,5,9,Backward
4770,S30,SSVEP,5,10,Backward
4771,S30,SSVEP,6,1,Backward
4772,S30,SSVEP,6,2,Right
4773,S30,SSVEP,6,3,Left
4774,S30,SSVEP,6,4,Backward
4775,S30,SSVEP,6,5,Forward
4776,S30,SSVEP,6,6,Left
4777,S30,SSVEP,6,7,Forward
4778,S30,SSVEP,6,8,Right
